Public Vehicle Type,Public Vehicle Number,Company Name,Vehicle Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Wheelchair Accessible,Affiliation,License Management,Inspection Type,Scheduled Inspection Date and Time,Result,Current
Taxi,1920,"MUSSY68 INTL, LIMITED",ACTIVE,TOYOTA,PRIUS,2017,FALSE,Yellow Cab Association,Owner-Operator,SECOND_PERIOD,8/8/2023 10:00,PENDING,TRUE
Taxi,1482,DR KIM CAB CO,ACTIVE,TOYOTA,CAMRY,2017,FALSE,Sun Taxi Association Inc,"Sun Financial Services, Inc.",FIRST_PERIOD,2/8/2023 9:00,PASSED,FALSE
Ambulance,817706,"LIFELINE AMBULANCE, LLC",ACTIVE,FORD,E250,2016,FALSE,,,FIRST_PERIOD,2/8/2023 8:00,FAILED,FALSE
Livery,8901,MASTWAAR USA INC.,ACTIVE,LINCOLN,NAVIGATOR,2018,FALSE,,,RETEST,2/8/2023 10:00,PASSED,FALSE
Taxi,3203,SEAN CAB CO,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",SECOND_PERIOD,8/15/2023 10:00,PENDING,TRUE
Taxi,1920,"MUSSY68 INTL, LIMITED",ACTIVE,TOYOTA,PRIUS,2017,FALSE,Yellow Cab Association,Owner-Operator,FIRST_PERIOD,2/8/2023 10:00,PASSED,FALSE
Taxi,500,"ELBARAKA TRANS, INC",ACTIVE,TOYOTA,PRIUS,2016,FALSE,Sun Taxi Association Inc,Owner-Operator,CHANGE_EQUIPMENT,2/8/2023 11:00,FAILED,FALSE
Taxi,1082,MERCIFUL GOD LLC,ACTIVE,FORD,ESCAPE,2012,FALSE,INDEPENDENT3,Owner-Operator,FIRST_PERIOD,2/8/2023 9:00,FAILED,FALSE
Taxi,3733,TAXI MEDALLION GROUPLLC-SERIESXVIII,ACTIVE,TOYOTA,PRIUS,2013,FALSE,Yellow Cab Association,Owner Manager,ROOFTOP_ADVERTISING,2/8/2023 9:00,PASSED,FALSE
Taxi,852,BON CORPORATION,ACTIVE,TOYOTA,SIENNA,2018,FALSE,Yellow Cab Association,Owner Manager,RETEST,2/8/2023 9:00,PASSED,FALSE
Taxi,1949,SHARK 2020 INC,ACTIVE,TOYOTA,PRIUS,2013,FALSE,Flash Cab Co,Owner Manager,RETEST,2/8/2023 9:00,FAILED,FALSE
Ambulance,5532,"BLACKHAWK MEDICAL TRANSPORTATION, INC",ACTIVE,FORD,TRANSIT,2020,FALSE,,,FIRST_PERIOD,2/8/2023 8:00,PASSED,FALSE
Taxi,6369,CORNELL INC.,ACTIVE,TOYOTA,PRIUS,2013,FALSE,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",FIRST_PERIOD,2/8/2023 10:00,PASSED,FALSE
Taxi,5068,CORNELL INC.,ACTIVE,TOYOTA,PRIUS,2013,FALSE,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",SECOND_PERIOD,8/16/2023 13:00,PENDING,TRUE
Taxi,4704,K ALLIANCE AND FORTUNE COMPANY,ACTIVE,TOYOTA,PRIUS,2015,FALSE,Yellow Cab Association,Owner-Operator,FIRST_PERIOD,2/8/2023 10:00,NO_SHOW,FALSE
Livery,8740,FOUR STAR LIMO INC.,RESERVED,CADILLAC,ESCALADE ESV,2018,FALSE,,,RETEST,1/31/2023 10:00,NO_SHOW,FALSE
Taxi,2592,WIL-MAR CAB CO,SURRENDER,VPG,MV-1,2014,TRUE,Flash Cab Co,Chicago Taxicab Management Inc.,SECOND_PERIOD,8/23/2023 13:00,PENDING,TRUE
Taxi,2105,"ILIRIDA TRANS, INC.",ACTIVE,TOYOTA,RAV4,2017,FALSE,Independent1,Owner-Operator,FIRST_PERIOD,2/8/2023 8:00,PASSED,FALSE
Taxi,5329,ALTHERAS CAB CORP,FORECLOSURE,HYUNDAI,ELANTRA,2018,FALSE,Top Cab Association,Top Cab Corp.,FIRST_PERIOD,2/8/2023 10:00,NO_SHOW,FALSE
Taxi,1781,GOLDEN STOOL INC,ACTIVE,TOYOTA,CAMRY,2015,FALSE,Yellow Cab Association,Owner Manager,SECOND_PERIOD,8/31/2023 10:00,PENDING,TRUE
Taxi,225,MIR EXPRESS INC,ACTIVE,TOYOTA,CAMRY,2016,FALSE,Yellow Cab Association,Owner Manager,FIRST_PERIOD,1/11/2023 9:00,NO_SHOW_RESCHEDULED,FALSE
Taxi,6642,ARCH CAB CO,ACTIVE,TOYOTA,CAMRY,2019,FALSE,Flash Cab Co,Owner Manager,CHANGE_AFFILIATION,2/8/2023 13:00,FAILED,FALSE
Taxi,360,JOE'S TAXICAB INC,ACTIVE,HONDA,ACCORD,2015,FALSE,Independent1,Owner-Operator,RETEST,2/8/2023 11:00,PASSED,FALSE
Taxi,1457,CHAND CAB CO,ACTIVE,TOYOTA,SIENNA,2018,TRUE,Blue Ribbon Assn Inc,Owner Manager,FIRST_PERIOD,2/8/2023 11:00,FAILED,FALSE
Livery,8528,MONACO LIMOUSINE INC.,ACTIVE,GMC,YUKON,2018,FALSE,,,RETEST,2/8/2023 10:00,PASSED,FALSE
Livery,7907,LUCKY LIVERY INC,ACTIVE,CADILLAC,XTS,2018,FALSE,,,FIRST_PERIOD,6/14/2023 11:00,PENDING,TRUE
Taxi,85,ADINA TAXI INC.,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",FIRST_PERIOD,2/8/2023 11:00,FAILED,FALSE
Taxi,5052,TAJ CAB CO INC,ACTIVE,TOYOTA,CAMRY,2015,FALSE,Yellow Cab Association,Owner Manager,FIRST_PERIOD,2/8/2023 10:00,FAILED,FALSE
Taxi,1165,B & T CAB CO,ACTIVE,TOYOTA,RAV4,2018,FALSE,Yellow Cab Association,Owner-Operator,FIRST_PERIOD,2/8/2023 8:00,PASSED,FALSE
Taxi,5208,TAXI MEDALLION GROUPLLC SERIESXX,ACTIVE,TOYOTA,PRIUS,2014,FALSE,Yellow Cab Association,Owner Manager,FIRST_PERIOD,2/8/2023 10:00,PASSED,FALSE
Taxi,3733,TAXI MEDALLION GROUPLLC-SERIESXVIII,ACTIVE,TOYOTA,PRIUS,2013,FALSE,Yellow Cab Association,Owner Manager,FIRST_PERIOD,2/8/2023 9:00,PASSED,FALSE
Livery,8882,GREATER CHICAGO LIMOUSINE INC,RESERVED,GMC,YUKON,2015,FALSE,,,FIRST_PERIOD,4/26/2023 8:00,PENDING,TRUE
Taxi,211,"LKMUNG TRANS, INC",ACTIVE,TOYOTA,RAV4,2022,FALSE,City Service Taxi Association,Owner-Operator,CHANGE_EQUIPMENT,2/8/2023 11:00,FAILED,FALSE
Taxi,6748,NDIBEN INC,FORECLOSURE,TOYOTA,RAV4,2017,FALSE,Independent1,Owner-Operator,RETEST,2/8/2023 11:00,PASSED,FALSE
Taxi,2851,DARASIMI CO,ACTIVE,TOYOTA,RAV4,2019,FALSE,American-United Cab Assn,Owner-Operator,FIRST_PERIOD,6/1/2023 11:00,PENDING,TRUE
Taxi,500,"ELBARAKA TRANS, INC",ACTIVE,TOYOTA,PRIUS,2016,FALSE,Sun Taxi Association Inc,Owner-Operator,SECOND_PERIOD,8/8/2023 11:00,PENDING,TRUE
Livery,8901,MASTWAAR USA INC.,ACTIVE,LINCOLN,NAVIGATOR,2018,FALSE,,,FIRST_PERIOD,2/8/2023 8:00,FAILED,FALSE
Taxi,3712,SAFE CAB COMPANY,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",SECOND_PERIOD,10/17/2023 10:00,PENDING,TRUE
Ambulance,721451,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ACTIVE,MERCEDES,SPRINTER,2013,FALSE,,,FIRST_PERIOD,2/8/2023 8:00,FAILED,FALSE
Taxi,3304,ANY CAB CORP.,SURRENDER,FORD,C-MAX,2013,FALSE,NORTHSTAR AFFILIATION,Star North Management LLC,FIRST_PERIOD,2/8/2023 8:00,NO_SHOW,FALSE
Ambulance,721311,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ACTIVE,FORD,TRANSIT,2021,FALSE,,,FIRST_PERIOD,2/8/2023 8:00,PASSED,FALSE
Taxi,1853,SAIL TAXI INC,FORECLOSURE,NISSAN,ALTIMA,2011,FALSE,DIS-AFFILIATED,Owner Manager,FIRST_PERIOD,2/8/2023 9:00,NO_SHOW,FALSE
Taxi,2415,TRIPLE J CAB CO,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",SECOND_PERIOD,8/8/2023 10:00,PENDING,TRUE
Livery,7535,GLOBAL ALLURE U.S.A. LLC,ACTIVE,CHEVROLET,SUBURBAN,2017,FALSE,,,FIRST_PERIOD,2/8/2023 8:00,FAILED,FALSE
Taxi,1832,MARUTHI 1832 INC,SURRENDER,TOYOTA,CAMRY,2014,FALSE,Flash Cab Co,"Masters Medallion Management, LLC",FIRST_PERIOD,2/8/2023 11:00,NO_SHOW,FALSE
Taxi,783,"ALVA 1, INC.",ACTIVE,TOYOTA,PRIUS,2014,FALSE,City Service Taxi Association,Owner Manager,FIRST_PERIOD,2/8/2023 8:00,PASSED,FALSE
Taxi,85,ADINA TAXI INC.,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",RETEST,2/9/2023 10:00,PASSED,FALSE
Taxi,163,TAURUS CAB INC,ACTIVE,FORD,ESCAPE,2011,FALSE,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",FIRST_PERIOD,2/9/2023 10:00,PASSED,FALSE
Taxi,211,"LKMUNG TRANS, INC",ACTIVE,TOYOTA,RAV4,2022,FALSE,City Service Taxi Association,Owner-Operator,RETEST,2/9/2023 13:00,PASSED,FALSE
Ambulance,4961,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ACTIVE,MERCEDES,SPRINTER,2012,FALSE,,,FIRST_PERIOD,2/9/2023 8:00,FAILED,FALSE
Taxi,1336,SAIYED CAB CO,ACTIVE,TOYOTA,CAMRY,2015,FALSE,Flash Cab Co,Owner-Operator,FIRST_PERIOD,2/9/2023 9:00,PASSED,FALSE
Taxi,6448,MARIA INC.,FORECLOSURE,TOYOTA,PRIUS,2014,FALSE,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",SECOND_PERIOD,7/27/2023 10:00,PENDING,TRUE
Taxi,6110,MARIA INC.,FORECLOSURE,TOYOTA,PRIUS,2014,FALSE,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",SECOND_PERIOD,7/13/2023 10:00,PENDING,TRUE
Taxi,4908,FARHAN TRANSPORTATION INC.,ACTIVE,TOYOTA,CAMRY,2011,FALSE,Flash Cab Co,Owner Manager,FIRST_PERIOD,2/9/2023 11:00,FAILED,FALSE
Taxi,1105,BEZAK INC,ACTIVE,TOYOTA,PRIUS,2012,FALSE,Independent1,Owner Manager,FIRST_PERIOD,2/9/2023 11:00,PASSED,FALSE
Taxi,1949,SHARK 2020 INC,ACTIVE,TOYOTA,PRIUS,2013,FALSE,Flash Cab Co,Owner Manager,RETEST,2/9/2023 9:00,FAILED,FALSE
Taxi,6026,LOGAN SQUARE TRANSPORTATION CORP,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Flash Cab Co,Owner-Operator,FIRST_PERIOD,2/9/2023 8:00,FAILED,FALSE
Taxi,1737,ST GEORGE EXPRESS INC,ACTIVE,TOYOTA,CAMRY,2017,FALSE,Independent1,Owner-Operator,FIRST_PERIOD,2/9/2023 10:00,PASSED,FALSE
Taxi,500,"ELBARAKA TRANS, INC",ACTIVE,TOYOTA,PRIUS,2016,FALSE,Sun Taxi Association Inc,Owner-Operator,RETEST,2/9/2023 9:00,PASSED,FALSE
Taxi,5783,MARIA INC.,FORECLOSURE,TOYOTA,PRIUS,2013,FALSE,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",FIRST_PERIOD,2/9/2023 9:00,NO_SHOW,FALSE
Taxi,1247,MAKENA INC,ACTIVE,TOYOTA,PRIUS,2013,FALSE,Sun Taxi Association Inc,"Sun Financial Services, Inc.",RETEST,2/9/2023 11:00,PASSED,FALSE
Taxi,2714,TAXI MEDALLION GROUP LLC SERIES IX,ACTIVE,TOYOTA,PRIUS,2013,FALSE,Yellow Cab Association,Owner Manager,SECOND_PERIOD,8/7/2023 10:00,PENDING,TRUE
Taxi,5656,"TAXI MEDALLION GROUP,LLC SERIES VII",ACTIVE,TOYOTA,PRIUS,2014,FALSE,Yellow Cab Association,Owner Manager,SECOND_PERIOD,8/10/2023 10:00,PENDING,TRUE
Livery,8014,"TIMA TRANSPORT, INC.",ACTIVE,INFINITI,QX60,2018,FALSE,,,FIRST_PERIOD,2/9/2023 8:00,FAILED,FALSE
Taxi,4189,WINDYCITYRIDERS INC,ACTIVE,TOYOTA,PRIUS,2012,FALSE,Independent1,Owner-Operator,FIRST_PERIOD,2/9/2023 11:00,PASSED,FALSE
Taxi,4271,MEGA MERCY TRANSPORTATION SERVICES LLC,ACTIVE,TOYOTA,SIENNA,2020,TRUE,Blue Ribbon Assn Inc,Owner-Operator,FIRST_PERIOD,2/9/2023 10:00,FAILED,FALSE
Livery,9708,W & M LIVERY SERVICE INC.,ACTIVE,GMC,YUKON,2018,FALSE,,,FIRST_PERIOD,2/9/2023 8:00,NO_SHOW,FALSE
Livery,7609,MAREK J MAJCHROWSKI,ACTIVE,LINCOLN,MKT,2015,FALSE,,,FIRST_PERIOD,2/9/2023 13:00,PASSED,FALSE
Taxi,5504,ALAHAD TAXI CORP,ACTIVE,TOYOTA,PRIUS,2011,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,8/24/2023 11:00,PENDING,TRUE
Ambulance,818517,ELITE MEDICAL TRANSPORTATION LLC,ACTIVE,FORD,TRANSIT,2019,FALSE,,,FIRST_PERIOD,2/9/2023 8:00,NO_SHOW,FALSE
Taxi,1128,SALAAR CORP,ACTIVE,TOYOTA,CAMRY,2013,FALSE,City Service Taxi Association,Owner-Operator,RETEST,2/9/2023 11:00,FAILED,FALSE
Taxi,4058,K K ENT INC,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Yellow Cab Association,Owner-Operator,FIRST_PERIOD,2/9/2023 10:00,PASSED,FALSE
Taxi,4908,FARHAN TRANSPORTATION INC.,ACTIVE,TOYOTA,CAMRY,2011,FALSE,Flash Cab Co,Owner Manager,RETEST,2/9/2023 13:00,PASSED,FALSE
Taxi,4051,MYRTOS CAB CORP,ACTIVE,TOYOTA,COROLLA,2015,FALSE,Top Cab Association,Top Cab Corp.,FIRST_PERIOD,2/9/2023 10:00,NO_SHOW,FALSE
Taxi,1702,SARA ELIAS INC,ACTIVE,TOYOTA,CAMRY,2012,FALSE,City Service Taxi Association,Owner-Operator,FIRST_PERIOD,2/9/2023 13:00,FAILED,FALSE
Taxi,6642,ARCH CAB CO,ACTIVE,TOYOTA,CAMRY,2019,FALSE,Flash Cab Co,Owner Manager,RETEST,2/9/2023 13:00,PASSED,FALSE
Taxi,3521,NECT 2 INC.,FORECLOSURE,DODGE,GRAND CARAVAN,2012,TRUE,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",FIRST_PERIOD,2/9/2023 8:00,NO_SHOW,FALSE
Taxi,5068,CORNELL INC.,ACTIVE,TOYOTA,PRIUS,2013,FALSE,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",RETEST,2/9/2023 13:00,PASSED,FALSE
Ambulance,721480,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ACTIVE,MERCEDES,SPRINTER,2016,FALSE,,,RETEST,2/9/2023 8:00,PASSED,FALSE
Taxi,2875,SHEJ HAJ CORP,ACTIVE,TOYOTA,RAV4,2018,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,8/22/2023 11:00,PENDING,TRUE
Livery,7535,GLOBAL ALLURE U.S.A. LLC,ACTIVE,CHEVROLET,SUBURBAN,2017,FALSE,,,RETEST,2/9/2023 8:00,PASSED,FALSE
Taxi,225,MIR EXPRESS INC,ACTIVE,TOYOTA,CAMRY,2016,FALSE,Yellow Cab Association,Owner Manager,FIRST_PERIOD,2/9/2023 8:00,FAILED,FALSE
Taxi,5504,ALAHAD TAXI CORP,ACTIVE,TOYOTA,PRIUS,2011,FALSE,Independent1,Owner-Operator,FIRST_PERIOD,2/9/2023 11:00,PASSED,FALSE
Ambulance,721342,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ACTIVE,FORD,TRANSIT,2021,FALSE,,,FIRST_PERIOD,2/9/2023 8:00,PASSED,FALSE
Taxi,1562,LUXENATURALLE LLC,ACTIVE,TOYOTA,CAMRY,2015,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,8/10/2023 11:00,PENDING,TRUE
Taxi,5478,EF ENTERPRISES INC.,ACTIVE,TOYOTA,CAMRY,2013,FALSE,City Service Taxi Association,Owner-Operator,FIRST_PERIOD,4/27/2023 13:00,PENDING,TRUE
Livery,7348,First Class Limousine Transportation Service Corporation,ACTIVE,LINCOLN,CONTINENTAL,2017,FALSE,,,FIRST_PERIOD,2/10/2023 8:00,NO_SHOW,FALSE
Taxi,1088,MIRANDA CAB CORPORATION,VIOLATION,NISSAN,ROGUE,2016,FALSE,Independent1,Owner-Operator,FIRST_PERIOD,1/18/2023 10:00,NO_SHOW,FALSE
Taxi,1967,FITUS TAXI LLC,ACTIVE,TOYOTA,PRIUS,2012,FALSE,Independent1,Owner-Operator,CHANGE_EQUIPMENT,2/10/2023 10:00,PASSED,FALSE
Taxi,872,"TAXI MEDALLION GROUP,LLC-SERIESXXI",ACTIVE,TOYOTA,PRIUS,2013,FALSE,Yellow Cab Association,Owner Manager,RETEST,2/10/2023 13:00,PASSED,FALSE
Taxi,6311,S. F. Y. CAB CORP.,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Globe Taxi Association Inc,Owner-Operator,FIRST_PERIOD,1/31/2023 10:00,NO_SHOW_RESCHEDULED,FALSE
Taxi,1088,MIRANDA CAB CORPORATION,VIOLATION,NISSAN,ROGUE,2016,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,7/12/2023 9:00,PENDING,TRUE
Taxi,1457,CHAND CAB CO,ACTIVE,TOYOTA,SIENNA,2018,TRUE,Blue Ribbon Assn Inc,Owner Manager,RETEST,2/10/2023 13:00,PASSED,FALSE
Taxi,2415,TRIPLE J CAB CO,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",FIRST_PERIOD,2/10/2023 10:00,PASSED,FALSE
Livery,9442,SKC TRANSPORT INC,VIOLATION,GMC,YUKON,2018,FALSE,,,FIRST_PERIOD,1/13/2023 8:00,NO_SHOW,FALSE
Taxi,504,PEACE AND LOVE TAXI INC,ACTIVE,TOYOTA,CAMRY,2015,FALSE,Flash Cab Co,Owner-Operator,SECOND_PERIOD,12/18/2023 11:00,PENDING,TRUE
Livery,9789,TICO SERVICES INC,VIOLATION,LINCOLN,MKT,2017,FALSE,,,FIRST_PERIOD,1/11/2023 8:00,NO_SHOW,FALSE
Taxi,354,NAXOS CAB CORP,VIOLATION,TOYOTA,COROLLA,2017,FALSE,Top Cab Association,Top Cab Corp.,FIRST_PERIOD,1/10/2023 10:00,NO_SHOW,FALSE
Taxi,4489,MASKAB INC,ACTIVE,TOYOTA,PRIUS,2014,FALSE,Flash Cab Co,Chicago Taxicab Management Inc.,SECOND_PERIOD,8/24/2023 13:00,PENDING,TRUE
Taxi,1967,FITUS TAXI LLC,ACTIVE,TOYOTA,PRIUS,2012,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,8/10/2023 10:00,PENDING,TRUE
Livery,9049,LOMBARD LIMOUSINE INC.,VIOLATION,LINCOLN,NAVIGATOR,2016,FALSE,,,FIRST_PERIOD,1/24/2023 8:00,NO_SHOW,FALSE
Taxi,2065,SBD TAXICAB INC,VIOLATION,TOYOTA,PRIUS,2013,FALSE,INDEPENDENT4,Owner Manager,FIRST_PERIOD,1/11/2023 13:00,NO_SHOW,FALSE
Ambulance,721451,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ACTIVE,MERCEDES,SPRINTER,2013,FALSE,,,RETEST,2/10/2023 8:00,PASSED,FALSE
Taxi,4772,"BOLAKO, INC",ACTIVE,TOYOTA,CAMRY,2016,FALSE,City Service Taxi Association,Owner Manager,FIRST_PERIOD,2/10/2023 8:00,PASSED,FALSE
Taxi,5656,"TAXI MEDALLION GROUP,LLC SERIES VII",ACTIVE,TOYOTA,PRIUS,2014,FALSE,Yellow Cab Association,Owner Manager,ROOFTOP_ADVERTISING,2/10/2023 13:00,PASSED,FALSE
Livery,7793,SPIRIT OF EXCELLENCE LIMO INC,VIOLATION,LINCOLN,CONTINENTAL,2017,FALSE,,,FIRST_PERIOD,1/17/2023 8:00,NO_SHOW,FALSE
Taxi,441,PETANI CAB CORP,VIOLATION,TOYOTA,COROLLA,2017,FALSE,Top Cab Association,Top Cab Corp.,FIRST_PERIOD,1/26/2023 13:00,NO_SHOW,FALSE
Taxi,1576,POPO INC,ACTIVE,TOYOTA,CAMRY,2015,FALSE,City Service Taxi Association,Owner Manager,SECOND_PERIOD,11/17/2023 13:00,PENDING,TRUE
Taxi,3003,"MARK 08, INC",ACTIVE,TOYOTA,CAMRY,2013,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,7/27/2023 11:00,PENDING,TRUE
Taxi,3210,AIT AZZAT TRANSIT INC,ACTIVE,TOYOTA,CAMRY,2016,FALSE,Sun Taxi Association Inc,Owner-Operator,FIRST_PERIOD,2/10/2023 9:00,FAILED,FALSE
Taxi,1519,BIK INC.,ACTIVE,TOYOTA,PRIUS,2014,FALSE,Independent2,Owner-Operator,FIRST_PERIOD,2/10/2023 10:00,FAILED,FALSE
Livery,7227,HINDI LLC,ACTIVE,GMC,YUKON XL,2018,FALSE,,,FIRST_PERIOD,7/31/2023 10:00,PENDING,TRUE
Livery,8720,MAKE A MEMORY LIMOUSINE INC.,VIOLATION,LINCOLN,MKT,2018,FALSE,,,FIRST_PERIOD,1/18/2023 8:00,NO_SHOW,FALSE
Taxi,2875,SHEJ HAJ CORP,ACTIVE,TOYOTA,RAV4,2018,FALSE,Independent1,Owner-Operator,CHANGE_AFFILIATION,2/10/2023 11:00,PASSED,FALSE
Taxi,872,"TAXI MEDALLION GROUP,LLC-SERIESXXI",ACTIVE,TOYOTA,PRIUS,2013,FALSE,Yellow Cab Association,Owner Manager,FIRST_PERIOD,2/10/2023 9:00,FAILED,FALSE
Taxi,4500,UKAYS INC,ACTIVE,TOYOTA,PRIUS,2015,FALSE,Yellow Cab Association,Owner-Operator,SECOND_PERIOD,8/10/2023 10:00,PENDING,TRUE
Taxi,6283,"DELOTS, INC",ACTIVE,FORD,ESCAPE,2012,FALSE,Independent1,Owner-Operator,SECOND_PERIOD,2/10/2023 11:00,FAILED,FALSE
Taxi,4089,DANOMAN LLC,ACTIVE,TOYOTA,RAV4,2023,FALSE,Independent1,Owner-Operator,CHANGE_EQUIPMENT,2/10/2023 11:00,FAILED,FALSE
Taxi,1078,MAM CAB CO,ACTIVE,TOYOTA,CAMRY,2014,FALSE,Independent1,Owner-Operator,FIRST_PERIOD,1/12/2023 8:00,NO_SHOW_RESCHEDULED,FALSE
Taxi,4500,UKAYS INC,ACTIVE,TOYOTA,PRIUS,2015,FALSE,Yellow Cab Association,Owner-Operator,CHANGE_EQUIPMENT,2/10/2023 10:00,PASSED,FALSE
Taxi,3768,IMARK CAB INC,ACTIVE,TOYOTA,CAMRY,2015,FALSE,Flash Cab Co,Owner Manager,FIRST_PERIOD,1/27/2023 10:00,NO_SHOW_RESCHEDULED,FALSE
Taxi,5656,"TAXI MEDALLION GROUP,LLC SERIES VII",ACTIVE,TOYOTA,PRIUS,2014,FALSE,Yellow Cab Association,Owner Manager,FIRST_PERIOD,2/10/2023 10:00,FAILED,FALSE
Taxi,5658,OLYMPIC EXPRESS CORP.,VIOLATION,TOYOTA,COROLLA,2017,FALSE,Top Cab Association,Top Cab Corp.,SECOND_PERIOD,7/28/2023 9:00,PENDING,TRUE
Taxi,2065,SBD TAXICAB INC,VIOLATION,TOYOTA,PRIUS,2013,FALSE,INDEPENDENT4,Owner Manager,SECOND_PERIOD,7/6/2023 8:00,PENDING,TRUE
Taxi,2714,TAXI MEDALLION GROUP LLC SERIES IX,ACTIVE,TOYOTA,PRIUS,2013,FALSE,Yellow Cab Association,Owner Manager,FIRST_PERIOD,2/10/2023 11:00,PASSED,FALSE
Taxi,4381,SAMI CAB CORP,VIOLATION,TOYOTA,COROLLA,2017,FALSE,Top Cab Association,Top Cab Corp.,FIRST_PERIOD,2/2/2023 13:00,NO_SHOW,FALSE
Taxi,6311,S. F. Y. CAB CORP.,ACTIVE,TOYOTA,CAMRY,2013,FALSE,Globe Taxi Association Inc,Owner-Operator,SECOND_PERIOD,9/11/2023 11:00,PENDING,TRUE
Taxi,2993,JOZI CAB CO,SURRENDER,TOYOTA,CAMRY,2013,FALSE,Blue Diamond Taxi Affil Inc,Owner Manager,FIRST_PERIOD,2/10/2023 9:00,NO_SHOW,FALSE
Taxi,3978,TAXI MEDALLION GROUPLLC SERIESXX,VIOLATION,TOYOTA,PRIUS,2015,FALSE,Yellow Cab Association,Owner Manager,FIRST_PERIOD,2/2/2023 8:00,NO_SHOW,FALSE
Taxi,4436,HUDSON CAB CORP.,VIOLATION,FORD,C-MAX,2013,FALSE,NORTHSTAR AFFILIATION,Star North Management LLC,FIRST_PERIOD,1/24/2023 8:00,NO_SHOW,FALSE
Taxi,4039,MYRTOS CAB CORP,VIOLATION,TOYOTA,COROLLA,2018,FALSE,Top Cab Association,Top Cab Corp.,FIRST_PERIOD,2/2/2023 11:00,NO_SHOW,FALSE
Taxi,5656,"TAXI MEDALLION GROUP,LLC SERIES VII",ACTIVE,TOYOTA,PRIUS,2014,FALSE,Yellow Cab Association,Owner Manager,RETEST,2/10/2023 13:00,PASSED,FALSE
Livery,8085,M I E TRANSPORTATION INC,ACTIVE,LINCOLN,MKT,2017,FALSE,,,FIRST_PERIOD,2/10/2023 8:00,NO_SHOW,FALSE
Taxi,1562,LUXENATURALLE LLC,ACTIVE,TOYOTA,CAMRY,2015,FALSE,Independent1,Owner-Operator,CHANGE_EQUIPMENT,2/10/2023 11:00,PASSED,FALSE
Taxi,1699,SATTI INC,SURRENDER,TOYOTA,CAMRY,2013,FALSE,Yellow Cab Association,Owner-Operator,SECOND_PERIOD,11/3/2023 9:00,PENDING,TRUE
Taxi,1576,POPO INC,ACTIVE,TOYOTA,CAMRY,2015,FALSE,City Service Taxi Association,Owner Manager,RETEST,2/10/2023 11:00,PASSED,FALSE
Taxi,5658,OLYMPIC EXPRESS CORP.,VIOLATION,TOYOTA,COROLLA,2017,FALSE,Top Cab Association,Top Cab Corp.,FIRST_PERIOD,2/3/2023 10:00,NO_SHOW,FALSE
Taxi,1324,SEAHAWK SOLUTIONS INC,ACTIVE,TOYOTA,PRIUS,2018,FALSE,Yellow Cab Association,Owner Manager,FIRST_PERIOD,5/19/2023 8:00,PENDING,TRUE
Livery,9910,PHARAOHS LIMO INC.,VIOLATION,LINCOLN,MKT,2018,FALSE,,,FIRST_PERIOD,1/12/2023 8:00,NO_SHOW,FALSE
Taxi,1223,NEXT GEN TAXI II INC,ACTIVE,TOYOTA,CAMRY,2016,FALSE,Flash Cab Co,"Masters Medallion Management, LLC",FIRST_PERIOD,1/13/2023 8:00,NO_SHOW_RESCHEDULED,FALSE
